ticker,date,open,high,low,close,adjusted_close,volume
BP,2021-10-01,22.15715445184774,22.423913274151907,22.076318118035154,22.31074333190918,22.31074333190918,10620200
BP,2021-10-04,22.609836708134065,22.981683242491798,22.545167946744662,22.64217185974121,22.64217185974121,15151700
BP,2021-10-05,22.957428999100397,23.264606733537608,22.77959031304312,22.973596572875977,22.973596572875977,14724200
BP,2021-10-06,22.61792140437838,22.755342720577854,22.3592463484323,22.72300910949707,22.72300910949707,20228000
BP,2021-10-07,22.609839163468852,22.900849392236115,22.504752992983484,22.82001304626465,22.82001304626465,11055400
BP,2021-10-08,23.199939082110408,23.442446532962872,23.17568772029525,23.337360382080078,23.337360382080078,12630400
BP,2021-10-11,23.76579431108978,23.887048056905666,23.482867876302695,23.523286819458008,23.523286819458008,11035000
BP,2021-10-12,23.458618052234534,23.676875719798147,23.272695539195173,23.523286819458008,23.523286819458008,13346800
BP,2021-10-13,23.232272291783943,23.701121152746502,23.102934781299425,23.59603500366211,23.59603500366211,9066600
BP,2021-10-14,23.92746329123017,23.984048261051733,23.733457019631317,23.806209564208984,23.806209564208984,9777500
BP,2021-10-15,24.226558923248422,24.33973041970286,24.137640333964576,24.194225311279297,24.194225311279297,11813100
BP,2021-10-18,24.21038811089099,24.226554142773114,23.927461738320495,24.016380310058594,24.016380310058594,9172500
BP,2021-10-19,24.186143098764738,24.26697944669223,24.072973136761306,24.13764190673828,24.13764190673828,6069400
BP,2021-10-20,24.07296922965598,24.485233149532096,23.975965319521958,24.355894088745117,24.355894088745117,6858900
BP,2021-10-21,24.161885472048382,24.242721799033035,23.668786806908926,23.798124313354492,23.798124313354492,9281900
BP,2021-10-22,23.798128463731178,23.919382204442375,23.579870805356045,23.854713439941406,23.854713439941406,8098900
BP,2021-10-25,24.129551784181608,24.20230432403758,23.903210377760274,24.016380310058594,24.016380310058594,6590800
BP,2021-10-26,24.089138255241842,24.105305832576477,23.790045783676295,23.959800720214844,23.959800720214844,7329400
BP,2021-10-27,23.652620759448478,24.040633303823586,23.587952002052628,23.6445369720459,23.6445369720459,10507000
BP,2021-10-28,23.539450245773523,23.660703970207525,23.345442436489407,23.620285034179688,23.620285034179688,8716700
BP,2021-10-29,23.42628097997526,23.539452469720604,23.14335456834925,23.272693634033203,23.272693634033203,11075700
BP,2021-11-01,23.596040166315973,23.749627529979747,23.49095245241436,23.668792724609375,23.668792724609375,10519900
BP,2021-11-02,22.93317783988992,22.973595230141903,22.56941516032366,22.585582733154297,22.585582733154297,18798700
BP,2021-11-03,22.205656946703968,22.270325709207924,22.003566871150994,22.03590202331543,22.03590202331543,16392200
BP,2021-11-04,22.35116522065534,22.504754131589305,21.963152590551246,22.076322555541992,22.076322555541992,12463800
BP,2021-11-05,22.57750331094854,22.593670886904352,22.28649311104354,22.512834548950195,22.512834548950195,8295300
BP,2021-11-08,22.682590722466347,22.87659701916519,22.504752002615326,22.650257110595703,22.650257110595703,8086700
BP,2021-11-09,22.74725647692677,22.811925233932698,22.40774511718944,22.795759201049805,22.795759201049805,7522700
BP,2021-11-10,22.90044899209285,22.974057702936406,22.311580865313694,22.426082611083984,22.426082611083984,8165000
BP,2021-11-11,22.565115563577468,22.785941641792785,22.393361427198137,22.417898178100586,22.417898178100586,6749100
BP,2021-11-12,22.360651745608536,22.524226997400252,22.3034008754722,22.39336585998535,22.39336585998535,6929500
BP,2021-11-15,22.44243896304708,22.614191570330156,22.148004139168457,22.53240394592285,22.53240394592285,7681100
BP,2021-11-16,22.867728934901763,22.90862352196271,22.59783090017546,22.63054656982422,22.63054656982422,7109500
BP,2021-11-17,22.548763066729958,22.794125953922894,22.39336672750469,22.434261322021484,22.434261322021484,5335100
BP,2021-11-18,22.11529296800529,22.352475394379407,22.008968574137718,22.319761276245117,22.319761276245117,9157300
BP,2021-11-19,21.56731357824547,21.681815309046275,21.34648747458471,21.452810287475586,21.452810287475586,12258700
BP,2021-11-22,21.469168918258593,22.033501795187036,21.444632163620263,21.80449676513672,21.80449676513672,10026500
BP,2021-11-23,22.13164660534561,22.499690140233575,22.13164660534561,22.45879554748535,22.45879554748535,9979100
BP,2021-11-24,22.29522104333992,22.65508564655473,22.287042125088547,22.61419105529785,22.61419105529785,7204900
BP,2021-11-26,21.07658843174469,21.256519937389736,20.823046668373784,21.231983184814453,21.231983184814453,16770400
BP,2021-11-29,21.665460801769036,21.829036065160054,21.3873837899859,21.41192054748535,21.41192054748535,10096600
BP,2021-11-30,21.321949717621486,21.485524948185358,21.02751492659412,21.231983184814453,21.231983184814453,13760200
BP,2021-12-01,21.7717846272074,21.88628637263462,21.03569752097732,21.05205535888672,21.05205535888672,9829500
BP,2021-12-02,21.63274181813024,22.229788743235762,21.4937033435196,22.131643295288086,22.131643295288086,15192600
BP,2021-12-03,22.44243977906443,22.458796056565262,21.886285784835763,22.00896644592285,22.00896644592285,10792200
BP,2021-12-06,22.614191454080498,22.65508604605852,22.327935550111036,22.35247230529785,22.35247230529785,10104700
BP,2021-12-07,22.622371046065158,22.82683933213586,22.458795793220904,22.524227142333984,22.524227142333984,9051800
BP,2021-12-08,22.61418912725957,22.73686977063242,22.458792813670485,22.49150848388672,22.49150848388672,7878100
BP,2021-12-09,22.205257207461297,22.287044839968814,22.008967825424865,22.213436126708984,22.213436126708984,9527400
BP,2021-12-10,22.42607709506807,22.45061384597052,22.180715825919204,22.417898178100586,22.417898178100586,8256600
BP,2021-12-13,21.984428175678918,22.05803687925569,21.71453011588715,21.74724578857422,21.74724578857422,8849000
BP,2021-12-14,21.66546089692774,22.01714662278457,21.64910305852293,21.71453285217285,21.71453285217285,8619800
BP,2021-12-15,21.681815384035453,21.83721170492334,21.31377187666126,21.77178192138672,21.77178192138672,9290800
BP,2021-12-16,21.98442839556449,22.197075590249895,21.837212546907654,21.86174774169922,21.86174774169922,10366100
BP,2021-12-17,21.86992391483049,21.86992391483049,21.510059356689453,21.510059356689453,21.510059356689453,11410000
BP,2021-12-20,21.133843302962426,21.15020114111525,20.716727789881276,20.97844696044922,20.97844696044922,28787900
BP,2021-12-21,21.297412643423787,21.69817020693309,21.289233726621287,21.616382598876953,21.616382598876953,14712800
BP,2021-12-22,21.75542410034296,21.95171345108666,21.550955831655468,21.89446258544922,21.89446258544922,10692100
BP,2021-12-23,22.22160820415387,22.450613192672783,22.033497799282365,22.058032989501953,22.058032989501953,10719400
BP,2021-12-27,21.91081491188198,22.213426999865238,21.65727319928458,22.19706916809082,22.19706916809082,8460600
BP,2021-12-28,22.213432615197945,22.336113264581126,22.00078542828152,22.13982391357422,22.13982391357422,8450300
BP,2021-12-29,22.172543513647675,22.303403104169682,22.041683923125667,22.074398040771484,22.074398040771484,10909100
BP,2021-12-30,22.147999028877205,22.24614446751434,21.820850166701458,21.829029083251953,21.829029083251953,9713800
BP,2021-12-31,21.714530844723104,21.869927175264195,21.68181673090714,21.77996063232422,21.77996063232422,6484100
BP,2022-01-03,21.829035058478173,22.475154043140268,21.796319383320977,22.385189056396484,22.385189056396484,9785600
BP,2022-01-04,23.00676829500658,23.472957245600774,22.9904120195227,23.35027503967285,23.35027503967285,15444300
BP,2022-01-05,23.661068641790298,23.775570374708973,23.194881232085276,23.203060150146484,23.203060150146484,13507900
BP,2022-01-06,23.734677592539455,23.816465214037578,23.38299191207592,23.562923431396484,23.562923431396484,13366900
BP,2022-01-07,23.939145557565876,24.29083123349385,23.783749234720446,24.266294479370117,24.266294479370117,16171800
BP,2022-01-10,24.42169152767628,24.50347759058001,24.029111249880252,24.176328659057617,24.176328659057617,10207300
BP,2022-01-11,24.372618656495987,25.018739178153083,24.26629583595415,24.977846145629883,24.977846145629883,14559100
BP,2022-01-12,25.46038694384338,25.681213038125502,25.394957163311897,25.50946044921875,25.50946044921875,19244700
BP,2022-01-13,25.681215901985023,25.844791151539443,25.48492653850123,25.533998489379883,25.533998489379883,14885600
BP,2022-01-14,25.86932717266595,26.22919179718997,25.836613057692446,26.20465660095215,26.20465660095215,19625900
BP,2022-01-18,26.49908679273525,26.62994634964025,26.090148727445907,26.482728958129883,26.482728958129883,16067600
BP,2022-01-19,26.58905096368786,26.69537533169499,25.95928991305777,26.25372314453125,26.25372314453125,14456700
BP,2022-01-20,25.78754084702948,26.14740390798084,25.62396559389215,25.648502349853516,25.648502349853516,12563100
BP,2022-01-21,25.23138753582579,25.419497990006303,24.986024649531437,25.116884231567383,25.116884231567383,17472600
BP,2022-01-24,24.045470065761712,24.52801534439856,23.628354576094136,24.51983642578125,24.51983642578125,20993700
BP,2022-01-25,24.74066152379056,25.746645072514074,24.413512592494598,25.681215286254883,25.681215286254883,17655000
BP,2022-01-26,26.180116299738682,26.27826331712519,25.55035520453315,25.763002395629883,25.763002395629883,16620000
BP,2022-01-27,26.18829808362037,26.29462246445483,25.468568853256844,25.787540435791016,25.787540435791016,14698700
BP,2022-01-28,25.394959988372534,25.64032286263772,25.067811049321474,25.411317825317383,25.411317825317383,14609200
BP,2022-01-31,25.452212410720282,25.46856868769147,25.14959866720005,25.288637161254883,25.288637161254883,10179000
BP,2022-02-01,25.517642271497284,26.081973607831696,25.41131789104991,25.975650787353516,25.975650787353516,15409100
BP,2022-02-02,26.008363529697395,26.196473965221397,25.861147684484553,26.139223098754883,26.139223098754883,11775200
BP,2022-02-03,26.229191073185255,26.45001719304561,25.910221051144205,26.29462242126465,26.29462242126465,13173100
BP,2022-02-04,26.760806850830985,27.145205057838268,26.736268538088105,26.891666412353516,26.891666412353516,16951100
BP,2022-02-07,26.736270264842275,27.472357295907756,26.629949009195897,27.26788902282715,27.26788902282715,15654900
BP,2022-02-08,27.366031037256988,27.44782021282424,26.400940605129676,26.834415435791016,26.834415435791016,19711100
BP,2022-02-09,27.218813036698645,27.562321326576395,26.92437825107142,26.981632232666016,26.981632232666016,17658600
BP,2022-02-10,26.989807800882502,27.496888164771057,26.932556943021105,27.038881301879883,27.038881301879883,13024300
BP,2022-02-11,27.456000186058752,27.938545448092977,27.112494975765742,27.17792320251465,27.17792320251465,29645900
BP,2022-02-14,27.096135781259377,27.120670975068425,26.302797902092973,26.539981842041016,26.539981842041016,20608500
BP,2022-02-15,26.16376263032297,26.417302877289966,25.73028928682452,26.30280113220215,26.30280113220215,19787000
BP,2022-02-16,26.55633870984601,26.98981042434162,26.515442561737466,26.564516067504883,26.564516067504883,15300500
BP,2022-02-17,26.835515484855893,26.926399817492484,26.43893188479591,26.67853546142578,26.67853546142578,12509600
BP,2022-02-18,26.513292349647692,26.571127262842946,26.124971092562987,26.248903274536133,26.248903274536133,11377300
BP,2022-02-22,26.248901354822355,26.339784107818247,25.455732611612888,25.66228675842285,25.66228675842285,16344100
BP,2022-02-23,25.786220559131994,25.943202161864566,25.620978176782657,25.720123291015625,25.720123291015625,11924500
BP,2022-02-24,24.596472698673256,24.794764526930727,23.555439418409,24.10074234008789,24.10074234008789,39965300
BP,2022-02-25,24.83606991527736,25.40615979584604,24.745187163217906,25.38963508605957,25.38963508605957,22371600
RELIANCE.NS,2021-10-01,1138.4173546931033,1155.6395643825463,1135.2550471541776,1148.3138427734375,1148.3138427734375,8958928
RELIANCE.NS,2021-10-04,1161.645680951927,1171.587662580675,1154.38820045178,1163.0789794921875,1163.0789794921875,10918552
RELIANCE.NS,2021-10-05,1162.6011151090838,1188.4913549848789,1159.0747363088924,1187.21728515625,1187.21728515625,13533634
RELIANCE.NS,2021-10-06,1192.1088663326832,1192.1088663326832,1160.7813766554293,1164.7626953125,1164.7626953125,10258881
RELIANCE.NS,2021-10-07,1180.7562090449592,1182.4625914537355,1168.3344479778266,1170.4730224609375,1170.4730224609375,6336665
RELIANCE.NS,2021-10-08,1176.3197940015023,1221.4343385648037,1174.613532001241,1215.450927734375,1215.450927734375,15772493
RELIANCE.NS,2021-10-11,1229.1695592932124,1237.632749168865,1203.666134554231,1206.9876708984375,1206.9876708984375,14768666
RELIANCE.NS,2021-10-12,1203.5069288032655,1220.797380462856,1201.8005463413256,1213.881103515625,1213.881103515625,6682011
RELIANCE.NS,2021-10-13,1218.9771386553036,1237.4051767394146,1214.563508294983,1226.234619140625,1226.234619140625,9959762
RELIANCE.NS,2021-10-14,1228.6917305879201,1236.47251177523,1222.7083196035724,1228.7144775390625,1228.7144775390625,8623469
RELIANCE.NS,2021-10-18,1214.2450907648501,1249.0079672854492,1211.3784935963072,1231.9906005859375,1231.9906005859375,13594479
RELIANCE.NS,2021-10-19,1239.3617971163028,1251.8974138396732,1232.172677010528,1243.024658203125,1243.024658203125,8833409
RELIANCE.NS,2021-10-20,1247.9842743668398,1247.9842743668398,1224.6649184645307,1228.7144775390625,1228.7144775390625,12710570
RELIANCE.NS,2021-10-21,1240.9997210618956,1241.2726844412653,1184.4871546113602,1193.2689208984375,1193.2689208984375,20831669
RELIANCE.NS,2021-10-22,1192.1315066188683,1212.56163907253,1188.2639230760205,1195.4986572265625,1195.4986572265625,11027475
RELIANCE.NS,2021-10-25,1219.4323525860245,1219.4323525860245,1169.3809932455636,1183.850341796875,1183.850341796875,17198417
RELIANCE.NS,2021-10-26,1190.8119938799573,1214.3815653473446,1184.464511564794,1210.8096923828125,1210.8096923828125,9750178
RELIANCE.NS,2021-10-27,1206.691962726344,1217.976256032517,1192.1087596672705,1195.4986572265625,1195.4986572265625,9896298
RELIANCE.NS,2021-10-28,1192.131424255356,1200.2989032113676,1178.7086777178667,1182.3941650390625,1182.3941650390625,9886181
RELIANCE.NS,2021-10-29,1181.2794715076984,1181.2794715076984,1138.303621720808,1154.0242919921875,1154.0242919921875,14233025
RELIANCE.NS,2021-11-01,1154.0242164122978,1163.0107055431893,1134.8454091416836,1154.7294921875,1154.7294921875,15481114
RELIANCE.NS,2021-11-02,1158.0057208153316,1159.3707786875088,1135.3688922235076,1137.8941650390625,1137.8941650390625,10569130
RELIANCE.NS,2021-11-03,1140.2826930467033,1146.630174581532,1119.7844438035129,1130.0677490234375,1130.0677490234375,11989430
RELIANCE.NS,2021-11-04,1134.3220924997154,1139.7595760808606,1132.9799021702054,1137.0067138671875,1137.0067138671875,1705656
RELIANCE.NS,2021-11-08,1146.3572476973713,1146.63033145871,1117.6915164906068,1138.4173583984375,1138.4173583984375,20337183
RELIANCE.NS,2021-11-09,1139.8050025536425,1150.679728364191,1131.6375245449274,1147.4036865234375,1147.4036865234375,15682497
RELIANCE.NS,2021-11-10,1145.1286055338035,1163.9205925184515,1139.190689562383,1160.2349853515625,1160.2349853515625,10253470
RELIANCE.NS,2021-11-11,1155.7533749476675,1169.6084350981216,1153.7057882040397,1162.35107421875,1162.35107421875,10722478
RELIANCE.NS,2021-11-12,1166.1503984605802,1182.4626105860948,1163.465776749054,1179.8917236328125,1179.8917236328125,8712341
RELIANCE.NS,2021-11-15,1183.0312646799675,1184.03237124433,1169.3809275416072,1172.9300537109375,1172.9300537109375,4803269
RELIANCE.NS,2021-11-16,1170.3137274678447,1171.6560383638487,1135.2551376309032,1145.6749267578125,1145.6749267578125,11337581
RELIANCE.NS,2021-11-17,1137.0523041547756,1137.0523041547756,1119.7846004549367,1121.149658203125,1121.149658203125,10202029
RELIANCE.NS,2021-11-18,1119.3294522857677,1132.5248489990865,1114.8020873378032,1125.381103515625,1125.381103515625,8505625
RELIANCE.NS,2021-11-22,1108.4548007788628,1114.3244768150466,1069.733232783756,1075.53466796875,1075.53466796875,24124307
RELIANCE.NS,2021-11-23,1061.5657022414562,1092.5975959560926,1050.6227346718351,1085.59033203125,1085.59033203125,25326999
RELIANCE.NS,2021-11-24,1082.9288314081464,1096.5336766468922,1066.343653697293,1069.91552734375,1069.91552734375,16820296
RELIANCE.NS,2021-11-25,1079.7435455818988,1138.4400635861748,1072.5315589664726,1134.3221435546875,1134.3221435546875,42401936
RELIANCE.NS,2021-11-26,1122.8785658449294,1127.33768989774,1092.7112978197426,1097.761962890625,1097.761962890625,15763138
RELIANCE.NS,2021-11-29,1109.819891228915,1137.530130735484,1091.6193215192616,1110.911865234375,1110.911865234375,24325354
RELIANCE.NS,2021-11-30,1122.9695939867834,1126.5642137673601,1086.9553960411952,1094.48583984375,1094.48583984375,32172299
RELIANCE.NS,2021-12-01,1107.0441954788987,1125.6997027555497,1103.4495757193315,1122.5146484375,1122.5146484375,10104610
RELIANCE.NS,2021-12-02,1123.7432731717324,1135.8010837797613,1120.057665060323,1129.7266845703125,1129.7266845703125,12720411
RELIANCE.NS,2021-12-03,1136.8020863205188,1136.8475802217874,1092.028866217897,1095.78271484375,1095.78271484375,19222481
RELIANCE.NS,2021-12-06,1099.309066908383,1103.404119692969,1072.5315739182363,1075.0113525390625,1075.0113525390625,10332254
RELIANCE.NS,2021-12-07,1081.1768723394634,1093.8488493527543,1073.8284038337267,1083.7703857421875,1083.7703857421875,11235122
RELIANCE.NS,2021-12-08,1102.994641711683,1106.4981533356588,1094.8954038300121,1100.2645263671875,1100.2645263671875,8744178
RELIANCE.NS,2021-12-09,1107.9543482561612,1126.1093048249602,1103.404235637729,1117.71435546875,1117.71435546875,13213547
RELIANCE.NS,2021-12-10,1110.343003210938,1122.0596079618992,1105.8383850496557,1118.851806640625,1118.851806640625,8364414
RELIANCE.NS,2021-12-13,1125.4723509045855,1125.7453143246432,1093.8489128488443,1096.4197998046875,1096.4197998046875,12901733
RELIANCE.NS,2021-12-14,1082.9285853235253,1094.758924705155,1079.925506579218,1082.996826171875,1082.996826171875,12991523
RELIANCE.NS,2021-12-15,1084.7487809045542,1094.3040660307108,1074.328991186542,1079.834716796875,1079.834716796875,9366969
RELIANCE.NS,2021-12-16,1094.6223552854042,1099.0814796358936,1077.764217447417,1093.8033447265625,1093.8033447265625,9761279
RELIANCE.NS,2021-12-17,1091.1415595298965,1095.6689246022736,1055.6277943848347,1064.932861328125,1064.932861328125,21049821
RELIANCE.NS,2021-12-20,1054.6494737766875,1054.6494737766875,1022.4573675126571,1036.2215576171875,1036.2215576171875,14325846
RELIANCE.NS,2021-12-21,1051.6921003499008,1067.4582657288427,1042.9786937245733,1051.6466064453125,1051.6466064453125,12836561
RELIANCE.NS,2021-12-22,1057.8573860824001,1079.2430094666254,1056.5379426212896,1076.6038818359375,1076.6038818359375,17658543
RELIANCE.NS,2021-12-23,1080.1984810516549,1082.9285964305648,1072.9411209146308,1076.2171630859375,1076.2171630859375,9072401
RELIANCE.NS,2021-12-24,1078.3786398864759,1088.3888637957136,1063.6134603280955,1079.6527099609375,1079.6527099609375,7886494
RELIANCE.NS,2021-12-27,1074.5337382222722,1082.0186888381238,1068.413845410363,1078.4923095703125,1078.4923095703125,4017223
RELIANCE.NS,2021-12-28,1080.926608302519,1094.2357415301187,1079.7663934022717,1091.3009033203125,1091.3009033203125,6374613
RELIANCE.NS,2021-12-29,1087.9337410579972,1100.6740785888855,1083.884061988693,1093.1663818359375,1093.1663818359375,15425312
RELIANCE.NS,2021-12-30,1092.02896140955,1094.2812707813944,1067.276305271878,1073.4189453125,1073.4189453125,29333171
RELIANCE.NS,2021-12-31,1079.7436806997002,1084.7032384928461,1073.8285101886943,1077.536865234375,1077.536865234375,9477290
RELIANCE.NS,2022-01-03,1076.1034905748938,1095.6462506930534,1075.4437086416906,1093.7806396484375,1093.7806396484375,5421611
RELIANCE.NS,2022-01-04,1099.2636517956478,1119.7846517979926,1093.848914455948,1118.465087890625,1118.465087890625,10847728
RELIANCE.NS,2022-01-05,1120.2396140596422,1127.0647821675334,1107.021469888781,1123.6976318359375,1123.6976318359375,11643813
RELIANCE.NS,2022-01-06,1115.3255331004264,1116.5996031111947,1096.123976548564,1099.53662109375,1099.53662109375,14447422
RELIANCE.NS,2022-01-07,1106.11137689842,1118.4421482661342,1097.284116906681,1108.4091796875,1108.4091796875,13112115
RELIANCE.NS,2022-01-10,1115.6895654128748,1117.9646215781718,1099.3318598320666,1109.3193359375,1109.3193359375,9246731
RELIANCE.NS,2022-01-11,1108.409307707792,1126.1319502273575,1107.9542483452858,1117.3048095703125,1117.3048095703125,16205164
RELIANCE.NS,2022-01-12,1124.4711644227355,1148.8826135216357,1121.6045672988503,1147.1307373046875,1147.1307373046875,14800442
RELIANCE.NS,2022-01-13,1147.19918473575,1156.1856749337926,1141.3522552982324,1153.592041015625,1153.592041015625,11856712
RELIANCE.NS,2022-01-14,1153.4553940360954,1168.1522095010407,1149.2919803342058,1155.275390625,1155.275390625,19930176
RELIANCE.NS,2022-01-17,1154.8205993720844,1167.105878804206,1154.3655399895374,1161.304443359375,1161.304443359375,8036453
RELIANCE.NS,2022-01-18,1162.4419883292344,1165.9000062324892,1144.6964783846606,1147.4493408203125,1147.4493408203125,6215029
RELIANCE.NS,2022-01-19,1151.1804880553777,1156.6405988874542,1141.6252038335633,1147.3583984375,1147.3583984375,9755485
RELIANCE.NS,2022-01-20,1137.5528377304774,1142.0574560089742,1117.054465620327,1127.26953125,1127.26953125,16494486
RELIANCE.NS,2022-01-21,1115.6895591579548,1138.5538554378697,1115.6895591579548,1127.4515380859375,1127.4515380859375,13338594
RELIANCE.NS,2022-01-24,1126.1545759538076,1139.6912967231897,1071.598729229798,1081.9730224609375,1081.9730224609375,21868937
RELIANCE.NS,2022-01-25,1069.0734401117095,1086.8644436444313,1048.802657948011,1079.8572998046875,1079.8572998046875,24510205
RELIANCE.NS,2022-01-27,1062.9081551085756,1072.053874198635,1051.5556205791781,1063.8636474609375,1063.8636474609375,20020431
RELIANCE.NS,2022-01-28,1076.103358864866,1081.0629157010064,1059.4499449788068,1062.8397216796875,1062.8397216796875,14667727
RELIANCE.NS,2022-01-31,1073.9193259070898,1094.9408766634326,1072.0992089277,1085.931640625,1085.931640625,12143683
RELIANCE.NS,2022-02-01,1095.6690383601324,1101.402112704543,1067.9587979070466,1082.337158203125,1082.337158203125,13200509
RELIANCE.NS,2022-02-02,1095.2138271372608,1095.2138271372608,1080.6989871423398,1084.5438232421875,1084.5438232421875,10017691
RELIANCE.NS,2022-02-03,1088.3887863228124,1092.6886822523618,1068.0042683536662,1070.529541015625,1070.529541015625,9572839
RELIANCE.NS,2022-02-04,1065.183161923649,1068.5730594354839,1056.1284310635565,1060.76953125,1060.76953125,11061241
RELIANCE.NS,2022-02-07,1065.638135750538,1072.3723159767667,1048.8026250078512,1054.308349609375,1054.308349609375,10714467
RELIANCE.NS,2022-02-08,1060.4738708218974,1073.8284982281216,1051.0778148959062,1072.0311279296875,1072.0311279296875,12060849
RELIANCE.NS,2022-02-09,1078.901658786714,1086.204633140618,1072.918368570495,1084.5211181640625,1084.5211181640625,11486225
RELIANCE.NS,2022-02-10,1090.0723137940836,1090.0723137940836,1076.1490130370194,1083.406494140625,1083.406494140625,12464491
RELIANCE.NS,2022-02-11,1079.857350777376,1084.976257286365,1066.5937118273357,1081.2906494140625,1081.2906494140625,15943370
RELIANCE.NS,2022-02-14,1064.8418760134352,1071.5305623649283,1052.4427424947037,1064.068359375,1064.068359375,10719633
RELIANCE.NS,2022-02-15,1069.824295697398,1102.9037798370225,1062.7716573911962,1100.1964111328125,1100.1964111328125,11212671
RELIANCE.NS,2022-02-16,1105.6793011160346,1107.0443589837334,1090.186219274119,1097.92138671875,1097.92138671875,10392840
RELIANCE.NS,2022-02-17,1101.1745201113265,1117.0089242641513,1096.5789142269996,1111.82177734375,1111.82177734375,12853252
RELIANCE.NS,2022-02-18,1112.2314504381943,1117.6915612787002,1101.1973736454247,1103.1312255859375,1103.1312255859375,6775458
RELIANCE.NS,2022-02-21,1097.4890031023695,1109.091873871227,1085.021748188729,1091.9833984375,1091.9833984375,11107193
RELIANCE.NS,2022-02-22,1070.5977356852184,1090.1633625619224,1067.9814753307442,1087.023681640625,1087.023681640625,13494914
RELIANCE.NS,2022-02-23,1092.529336789828,1095.009115283983,1077.468449525144,1080.22119140625,1080.22119140625,7310110
RELIANCE.NS,2022-02-24,1048.8026672886117,1064.6826864402094,1020.7739713257805,1026.393310546875,1026.393310546875,24846650
RELIANCE.NS,2022-02-25,1037.4729771115954,1050.1450756675365,1035.7212210618118,1039.224853515625,1039.224853515625,14570089
